date.time,open,low,high,close,yesterdays.daily.low,yesterdays.daily.high,todays.low,todays.high,bollinger.2sd.90.TopBand,bollinger.2sd.90.MovingAverage,bollinger.2sd.90.BottomBand
2007-12-19T6:19:0,163.281494,163.268997,163.283997,163.268997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:20:0,163.272491,163.259003,163.278503,163.259003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:21:0,163.263000,163.257996,163.285004,163.263489,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:22:0,163.260010,163.260010,163.298996,163.281494,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:23:0,163.279510,163.278000,163.307495,163.278000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:24:0,163.274994,163.251495,163.286011,163.251495,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:25:0,163.252502,163.252502,163.290497,163.290497,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:26:0,163.290009,163.281006,163.299500,163.281006,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:27:0,163.286499,163.286499,163.308990,163.308990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:28:0,163.309509,163.298004,163.309509,163.308990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:29:0,163.312500,163.311493,163.330002,163.322998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:30:0,163.324493,163.310501,163.328491,163.312500,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:31:0,163.322998,163.322998,163.325989,163.325989,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:32:0,163.326508,163.326004,163.326508,163.326508,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:33:0,163.326004,163.326004,163.326004,163.326004,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:34:0,163.318497,163.305511,163.320007,163.320007,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:35:0,163.321503,163.321503,163.329010,163.329010,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:37:0,163.327499,163.324997,163.331512,163.331512,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:38:0,163.330994,163.325989,163.332504,163.330994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:39:0,163.331512,163.324493,163.342987,163.333008,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:40:0,163.332001,163.332001,163.369003,163.364014,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:41:0,163.354996,163.337997,163.364990,163.362000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:42:0,163.363998,163.363998,163.389496,163.389496,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:43:0,163.388489,163.366501,163.403992,163.366501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:44:0,163.369995,163.369995,163.386993,163.386993,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:45:0,163.388489,163.355499,163.389999,163.355499,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:46:0,163.352997,163.352997,163.352997,163.352997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:47:0,163.350494,163.335510,163.350494,163.341492,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:48:0,163.338989,163.317993,163.339005,163.322510,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:49:0,163.320007,163.320007,163.347992,163.332001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:50:0,163.334503,163.327499,163.337006,163.335495,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:51:0,163.336487,163.327499,163.339996,163.336487,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:52:0,163.334000,163.334000,163.339996,163.334000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:53:0,163.337006,163.337006,163.363998,163.360001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:54:0,163.367004,163.351501,163.374496,163.367996,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:55:0,163.370499,163.365997,163.380493,163.380493,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:56:0,163.378998,163.350006,163.380493,163.367004,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:57:0,163.363007,163.363007,163.376495,163.369507,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:58:0,163.372009,163.372009,163.373993,163.373993,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T6:59:0,163.369995,163.369003,163.373993,163.369003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:0:0,163.372009,163.345001,163.373993,163.360504,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:1:0,163.359009,163.359009,163.375000,163.367004,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:2:0,163.364990,163.363007,163.373505,163.363998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:3:0,163.363998,163.343994,163.371490,163.348999,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:4:0,163.345001,163.324997,163.345001,163.334000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:5:0,163.337494,163.325012,163.337997,163.325012,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:6:0,163.329010,163.329010,163.337997,163.330994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:7:0,163.326508,163.281998,163.326508,163.285004,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:8:0,163.281006,163.259491,163.298996,163.290009,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:9:0,163.287994,163.272003,163.287994,163.281998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:10:0,163.278992,163.264008,163.300507,163.269501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:11:0,163.278992,163.275513,163.294006,163.293488,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:12:0,163.290009,163.264496,163.290009,163.273010,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:13:0,163.270508,163.257996,163.279495,163.266998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:14:0,163.265503,163.264008,163.265503,163.264008,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:15:0,163.273499,163.273010,163.302002,163.294006,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:16:0,163.290009,163.290009,163.326508,163.322998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:17:0,163.320007,163.303009,163.320007,163.303009,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:18:0,163.308990,163.307999,163.313004,163.308990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:19:0,163.312500,163.283508,163.313004,163.283508,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:20:0,163.280487,163.280487,163.303009,163.302490,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:21:0,163.300003,163.289001,163.300003,163.300003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:22:0,163.298004,163.291992,163.298004,163.295990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:23:0,163.296509,163.295990,163.321503,163.319000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:24:0,163.320007,163.283508,163.326508,163.296997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:25:0,163.294006,163.291504,163.299011,163.294998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:26:0,163.292999,163.278000,163.292999,163.283005,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:27:0,163.278503,163.278503,163.292999,163.283997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:28:0,163.281006,163.281006,163.287994,163.287994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:29:0,163.291992,163.291992,163.298004,163.296509,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:30:0,163.296997,163.286499,163.306488,163.296997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:31:0,163.286499,163.286499,163.306488,163.298492,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:32:0,163.303986,163.294006,163.314499,163.294006,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:33:0,163.296509,163.286499,163.299011,163.289490,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:34:0,163.292999,163.286987,163.292999,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:35:0,163.289490,163.278503,163.291504,163.278992,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:36:0,163.279510,163.279510,163.321503,163.307007,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:37:0,163.306488,163.299500,163.306488,163.302002,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:38:0,163.303009,163.303009,163.312500,163.308014,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:39:0,163.306488,163.289001,163.306488,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:40:0,163.289490,163.289001,163.291504,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:41:0,163.291504,163.289001,163.291504,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:42:0,163.291992,163.287994,163.303009,163.287994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:43:0,163.290009,163.285004,163.291992,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:44:0,163.290009,163.287003,163.304001,163.298004,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:45:0,163.296509,163.289001,163.307007,163.307007,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:46:0,163.313995,163.283997,163.313995,163.287994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:47:0,163.295990,163.283997,163.302002,163.291992,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:48:0,163.286499,163.285004,163.290009,163.288513,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:49:0,163.284500,163.284500,163.291504,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:50:0,163.290009,163.282501,163.292999,163.283005,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:52:0,163.276489,163.276489,163.286499,163.281006,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:53:0,163.282501,163.270996,163.286499,163.281494,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:54:0,163.286499,163.281494,163.286499,163.281494,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:55:0,163.276489,163.270996,163.291992,163.278992,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:56:0,163.281006,163.274506,163.286499,163.274506,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:57:0,163.277008,163.277008,163.283508,163.283005,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:58:0,163.285004,163.266998,163.285004,163.278992,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T7:59:0,163.278000,163.270508,163.283005,163.281494,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:0:0,163.283005,163.277008,163.290497,163.286499,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:1:0,163.283508,163.280502,163.283997,163.283997,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:2:0,163.285492,163.279510,163.295990,163.295990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:3:0,163.311005,163.311005,163.316010,163.313995,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:4:0,163.313507,163.311005,163.313995,163.313995,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:5:0,163.317001,163.313995,163.324005,163.324005,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:6:0,163.313995,163.308990,163.321991,163.308990,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:8:0,163.308502,163.272003,163.308502,163.274506,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:9:0,163.272003,163.266998,163.284500,163.279999,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:10:0,163.284500,163.274994,163.284500,163.281006,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:11:0,163.281998,163.281998,163.298492,163.296509,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:12:0,163.298004,163.283005,163.298004,163.289001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:13:0,163.289490,163.271500,163.289490,163.271500,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:14:0,163.272003,163.253998,163.281998,163.264008,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:15:0,163.264008,163.259003,163.266998,163.259003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:16:0,163.260498,163.259003,163.283997,163.259003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:17:0,163.257996,163.240509,163.257996,163.241501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:18:0,163.248993,163.248993,163.259491,163.259491,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:19:0,163.261993,163.256500,163.265503,163.256500,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:20:0,163.258499,163.257996,163.269989,163.261993,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:21:0,163.262497,163.262497,163.266510,163.263000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:22:0,163.261993,163.256500,163.265991,163.259995,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:23:0,163.261993,163.256500,163.268005,163.259003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:24:0,163.257996,163.253998,163.257996,163.253998,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:25:0,163.259003,163.259003,163.259003,163.259003,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:26:0,163.259491,163.259003,163.271500,163.271500,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:27:0,163.277008,163.270996,163.295990,163.291000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:28:0,163.293503,163.287003,163.341003,163.324493,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:29:0,163.331512,163.285492,163.338501,163.286011,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:30:0,163.292999,163.281998,163.292999,163.282501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:31:0,163.284500,163.278503,163.299500,163.299500,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:32:0,163.293488,163.285004,163.299500,163.287994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:33:0,163.281006,163.264008,163.281494,163.276001,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:34:0,163.278503,163.278503,163.292511,163.282501,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:35:0,163.282013,163.273499,163.289001,163.274994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:36:0,163.275513,163.275513,163.280502,163.280502,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:37:0,163.282013,163.269501,163.282013,163.273499,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:38:0,163.274506,163.245499,163.279510,163.260498,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:39:0,163.260010,163.246490,163.277008,163.257996,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:40:0,163.264999,163.259491,163.282501,163.261993,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:41:0,163.264496,163.243988,163.271500,163.249512,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:42:0,163.253998,163.242004,163.253998,163.243988,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:43:0,163.244507,163.232498,163.244507,163.232498,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:44:0,163.229492,163.203491,163.233490,163.213989,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:45:0,163.213501,163.194000,163.213501,163.194000,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:46:0,163.195007,163.164001,163.195007,163.168488,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:47:0,163.164001,163.162994,163.177505,163.162994,162.403015,163.632996,163.143005,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:48:0,163.158508,163.131500,163.169495,163.131500,162.403015,163.632996,163.131500,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:49:0,163.127502,163.085999,163.129486,163.121002,162.403015,163.632996,163.085999,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:50:0,163.118500,163.050507,163.127502,163.056503,162.403015,163.632996,163.050507,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:51:0,163.056488,163.053986,163.121002,163.114014,162.403015,163.632996,163.050507,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:52:0,163.115005,163.089005,163.122009,163.091995,162.403015,163.632996,163.050507,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:53:0,163.089005,163.065491,163.123993,163.066010,162.403015,163.632996,163.050507,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:54:0,163.067001,163.018494,163.067001,163.041504,162.403015,163.632996,163.018494,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:55:0,163.041992,163.035492,163.069489,163.058502,162.403015,163.632996,163.018494,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:56:0,163.073502,163.045990,163.073502,163.061005,162.403015,163.632996,163.018494,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:57:0,163.063995,163.059998,163.073502,163.059998,162.403015,163.632996,163.018494,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:58:0,163.056000,163.018494,163.056488,163.023987,162.403015,163.632996,163.018494,163.470490,0.000000,0.000000,0.000000
2007-12-19T8:59:0,163.016998,163.015015,163.078491,163.072998,162.403015,163.632996,163.015015,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:0:0,163.066498,163.010498,163.079010,163.045502,162.403015,163.632996,163.010498,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:1:0,163.041504,163.041504,163.072998,163.046997,162.403015,163.632996,163.010498,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:2:0,163.050507,163.015991,163.054993,163.020508,162.403015,163.632996,163.010498,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:3:0,163.022491,163.019501,163.034500,163.032501,162.403015,163.632996,163.010498,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:4:0,163.031006,162.998993,163.047501,163.023499,162.403015,163.632996,162.998993,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:5:0,163.030502,163.013489,163.050995,163.027008,162.403015,163.632996,162.998993,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:6:0,163.022491,163.012497,163.024994,163.012497,162.403015,163.632996,162.998993,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:7:0,163.006500,162.984009,163.006500,163.001999,162.403015,163.632996,162.984009,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:8:0,163.000000,162.989990,163.018494,163.015015,162.403015,163.632996,162.984009,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:9:0,163.016998,162.992996,163.023499,163.002991,162.403015,163.632996,162.984009,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:10:0,163.002502,162.954010,163.003510,162.959991,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:11:0,162.960510,162.960510,162.989502,162.989502,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:12:0,162.992493,162.985504,163.010010,162.990997,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:13:0,162.991501,162.973999,163.003998,162.991501,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:14:0,162.990997,162.968506,162.990997,162.968506,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:15:0,162.975006,162.957489,162.983002,162.973999,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:16:0,162.975006,162.964508,162.980499,162.964508,162.403015,163.632996,162.954010,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:17:0,162.969498,162.916504,162.969498,162.931503,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:18:0,162.932495,162.924011,162.944000,162.940491,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:19:0,162.944489,162.944489,162.973999,162.954010,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:20:0,162.960510,162.944000,162.960510,162.954010,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:21:0,162.951508,162.945999,162.953491,162.948502,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:22:0,162.944000,162.944000,162.985001,162.985001,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:23:0,162.985504,162.985001,162.994003,162.988495,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:24:0,162.992004,162.978500,162.994995,162.989502,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:25:0,162.985504,162.978500,162.988495,162.988495,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:26:0,162.986511,162.962494,162.989502,162.982498,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:27:0,162.991501,162.991501,163.019012,163.009003,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:28:0,163.009491,163.000000,163.041992,163.019501,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:29:0,163.030502,162.997498,163.056000,162.999512,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:30:0,163.002991,162.987488,163.023499,163.007996,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:31:0,163.011993,163.003510,163.071503,163.063995,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:32:0,163.071991,163.022003,163.074005,163.042999,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:33:0,163.041992,163.031494,163.051498,163.043488,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:34:0,163.042511,162.974487,163.042511,162.974487,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:35:0,162.968506,162.968506,163.011993,162.992493,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:36:0,162.985992,162.985992,163.049500,163.049500,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:37:0,163.056488,163.020508,163.059509,163.022003,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:38:0,163.027496,162.988007,163.028503,163.006012,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:39:0,163.003510,163.000000,163.073502,163.044006,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:40:0,163.054993,163.044006,163.058502,163.050507,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:41:0,163.053986,163.001495,163.053986,163.026489,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:42:0,163.021500,163.011505,163.033508,163.024002,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:43:0,163.006012,163.003998,163.022491,163.010986,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:44:0,163.010498,162.990997,163.010498,162.993988,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
2007-12-19T9:45:0,162.993500,162.990509,163.005997,162.998505,162.403015,163.632996,162.916504,163.470490,0.000000,0.000000,0.000000
